"x","y","elev","grad"
304.025,154.05,143.38,0.02105007
309.05,154.05,143.32,0.02151405
314.075,154.05,143.31,0.02173939
319.1,154.05,143.37,0.02175693
324.125,154.05,143.45,0.02158785
329.15,154.05,143.52,0.02104619
334.175,154.05,143.58,0.01994864
339.2,154.05,143.63,0.01829813
344.225,154.05,143.67,0.01623489
349.25,154.05,143.71,0.01428167
354.275,154.05,143.75,0.01288339
359.3,154.05,143.79,0.01217313
364.325,154.05,143.8,0.01212159
369.35,154.05,143.76,0.01269751
374.375,154.05,143.72,0.01393316
379.4,154.05,143.72,0.01583341
384.425,154.05,143.74,0.01822831
389.45,154.05,143.76,0.02094783
394.475,154.05,143.77,0.02381996
399.5,154.05,143.75,0.02674615
404.525,154.05,143.72,0.02972443
409.55,154.05,143.71,0.03266072
414.575,154.05,143.75,0.03536846
419.6,154.05,143.82,0.03785463
424.625,154.05,143.84,0.04014516
429.65,154.05,143.76,0.0422118
434.675,154.05,143.77,0.04389637
439.7,154.05,143.89,0.0450555
444.725,154.05,144.01,0.04583943
449.75,154.05,144.08,0.04674553
454.775,154.05,144.14,0.04830515
459.8,154.05,144.18,0.05045501
464.825,154.05,144.19,0.05337536
469.85,154.05,144.28,0.05715907
474.875,154.05,144.54,0.06164389
479.9,154.05,144.93,0.06621601
484.925,154.05,145.34,0.06962192
489.95,154.05,145.73,0.07089703
494.975,154.05,146.12,0.06956923
500,154.05,146.47,0.06569648
505.025,154.05,146.78,0.06058905
510.05,154.05,147.04,0.0552788
515.075,154.05,147.31,0.05105127
520.1,154.05,147.56,0.04907296
525.125,154.05,147.76,0.04963835
530.15,154.05,147.9,0.05207508
535.175,154.05,148.05,0.05455954
540.2,154.05,148.22,0.05615882
545.225,154.05,148.51,0.05663153
550.25,154.05,148.95,0.05610246
555.275,154.05,149.34,0.05462929
560.3,154.05,149.6,0.05212535
565.325,154.05,149.81,0.04881732
570.35,154.05,150,0.04534003
575.375,154.05,150.18,0.04234111
580.4,154.05,150.35,0.04023834
585.425,154.05,150.53,0.03909442
590.45,154.05,150.71,0.03849755
595.475,154.05,150.88,0.03829395
600.5,154.05,151.06,0.03842214
605.525,154.05,151.2,0.03877001
610.55,154.05,151.24,0.03899611
615.575,154.05,151.32,0.03904181
620.6,154.05,151.51,0.03934434
625.625,154.05,151.7,0.03993491
630.65,154.05,151.88,0.04082919
635.675,154.05,152.06,0.04175211
640.7,154.05,152.23,0.04229563
645.725,154.05,152.38,0.0423705
650.75,154.05,152.56,0.04223554
655.775,154.05,152.75,0.0419041
660.8,154.05,152.92,0.04144182
665.825,154.05,153.08,0.0411067
670.85,154.05,153.2,0.041052
675.875,154.05,153.33,0.04136081
680.9,154.05,153.48,0.04197597
685.925,154.05,153.59,0.0428707
690.95,154.05,153.74,0.04388825
695.975,154.05,153.9,0.04475057
701,154.05,154.11,0.0452462
706.025,154.05,154.28,0.04541425
711.05,154.05,154.44,0.04527325
716.075,154.05,154.57,0.04467846
721.1,154.05,154.72,0.04375315
726.125,154.05,154.83,0.0428646
731.15,154.05,154.94,0.04187249
736.175,154.05,155.02,0.0404848
741.2,154.05,155.14,0.03866993
746.225,154.05,155.23,0.03634199
751.25,154.05,155.3,0.03343749
756.275,154.05,155.33,0.03055821
761.3,154.05,155.37,0.02886296
766.325,154.05,155.39,0.02881737
771.35,154.05,155.4,0.02962004
776.375,154.05,155.4,0.02951883
781.4,154.05,155.39,0.03245422
786.425,154.05,155.6,0.04669319
791.45,154.05,156.17,0.0726116
796.475,154.05,156.13,0.1068158
801.5,154.05,155.2,0.1469919
806.525,154.05,153.92,0.190706
811.55,154.05,152.68,0.2343322
816.575,154.05,151.36,0.2716168
821.6,154.05,149.97,0.2966245
826.625,154.05,148.44,0.3062288
831.65,154.05,146.7,0.3030377
836.675,154.05,144.99,0.2921977
841.7,154.05,143.42,0.2768297
846.725,154.05,142.07,0.2584538
851.75,154.05,141.24,0.2404093
856.775,154.05,140.51,0.2249634
861.8,154.05,139.76,0.2133337
866.825,154.05,138.91,0.2050919
871.85,154.05,138.23,0.1971295
876.875,154.05,137.48,0.1876372
881.9,154.05,136.6,0.1746235
886.925,154.05,135.75,0.1575061
891.95,154.05,134.97,0.139594
896.975,154.05,134.45,0.1235999
902,154.05,134.16,0.1102138
907.025,154.05,133.82,0.09951352
912.05,154.05,133.48,0.09190075
917.075,154.05,133.14,0.08744124
922.1,154.05,132.74,0.08628615
927.125,154.05,132.32,0.08908774
932.15,154.05,131.86,0.09581468
937.175,154.05,131.43,0.1040666
942.2,154.05,131.06,0.1119481
947.225,154.05,130.52,0.1186319
952.25,154.05,129.61,0.1234174
957.275,154.05,128.73,0.1257588
962.3,154.05,128.08,0.1253888
967.325,154.05,127.61,0.1221963
972.35,154.05,127.18,0.1163045
977.375,154.05,126.75,0.1091312
982.4,154.05,126.3,0.1033008
987.425,154.05,125.88,0.1005655
992.45,154.05,125.49,0.09870892
997.475,154.05,125.09,0.0967008
1002.5,154.05,124.66,0.09341756
-2.5,159.1,139.13,0.1056176
2.525,159.1,139.19,0.09300729
7.55,159.1,139.17,0.08397557
12.575,159.1,139.14,0.07705866
17.6,159.1,139.17,0.07094355
22.625,159.1,139.22,0.06572591
27.65,159.1,139.26,0.06107246
32.675,159.1,139.29,0.05721706
37.7,159.1,139.32,0.05442556
42.725,159.1,139.33,0.05263573
47.75,159.1,139.28,0.05196972
52.775,159.1,139.2,0.05378563
57.8,159.1,139.06,0.05934562
62.825,159.1,138.96,0.07101136
67.85,159.1,139.17,0.08673344
72.875,159.1,139.11,0.1008236
77.9,159.1,138.29,0.1100097
82.925,159.1,137.57,0.1133175
87.95,159.1,137.53,0.1080805
92.975,159.1,137.46,0.09960087
98,159.1,136.92,0.0892583
103.025,159.1,135.44,0.0766395
108.05,159.1,135.28,0.06337485
113.075,159.1,136.25,0.05511575
118.1,159.1,137.51,0.05465075
123.125,159.1,138.41,0.05644174
128.15,159.1,138.44,0.05959751
133.175,159.1,138.2,0.06227597
138.2,159.1,138.68,0.06305245
143.225,159.1,139.46,0.06365462
148.25,159.1,139.59,0.06298475
153.275,159.1,139.45,0.06081121
158.3,159.1,139.63,0.05519881
163.325,159.1,139.95,0.05169628
168.35,159.1,140.26,0.05106486
173.375,159.1,140.56,0.05497686
178.4,159.1,140.85,0.05851034
183.425,159.1,141.15,0.05951206
188.45,159.1,141.52,0.05812721
193.475,159.1,141.89,0.05507863
198.5,159.1,142.2,0.05091174
203.525,159.1,142.44,0.04569828
208.55,159.1,142.57,0.04004704
213.575,159.1,142.63,0.03452062
218.6,159.1,142.72,0.02980882
223.625,159.1,142.82,0.02615558
228.65,159.1,142.89,0.02372552
233.675,159.1,142.96,0.02250513
238.7,159.1,143.02,0.02148473
243.725,159.1,143.07,0.01968795
248.75,159.1,143.11,0.0169957
253.775,159.1,143.15,0.01349126
258.8,159.1,143.22,0.01004052
263.825,159.1,143.29,0.008120435
268.85,159.1,143.31,0.008839794
273.875,159.1,143.3,0.01160212
278.9,159.1,143.31,0.01483418
283.925,159.1,143.32,0.01806362
288.95,159.1,143.33,0.02086201
293.975,159.1,143.32,0.02272152
299,159.1,143.3,0.02358094
304.025,159.1,143.26,0.02386446
309.05,159.1,143.21,0.02390938
314.075,159.1,143.19,0.02392382
319.1,159.1,143.25,0.02384123
324.125,159.1,143.33,0.02366229
329.15,159.1,143.41,0.02320099
334.175,159.1,143.49,0.02215978
339.2,159.1,143.54,0.02042857
344.225,159.1,143.59,0.01820629
349.25,159.1,143.64,0.01602929
354.275,159.1,143.69,0.01443983
359.3,159.1,143.73,0.01366843
364.325,159.1,143.75,0.01380015
369.35,159.1,143.71,0.01478681
374.375,159.1,143.67,0.01658253
379.4,159.1,143.65,0.01908267
384.425,159.1,143.65,0.02210638
389.45,159.1,143.65,0.02538164
394.475,159.1,143.64,0.02877963
399.5,159.1,143.61,0.03226772
404.525,159.1,143.57,0.03577517
409.55,159.1,143.55,0.039161
414.575,159.1,143.56,0.04221154
419.6,159.1,143.62,0.04493311
424.625,159.1,143.66,0.04741066
429.65,159.1,143.59,0.04957623
434.675,159.1,143.55,0.05135961
439.7,159.1,143.65,0.05250066
444.725,159.1,143.78,0.05307557
449.75,159.1,143.87,0.05365967
454.775,159.1,143.93,0.05497693
459.8,159.1,143.95,0.05711451
464.825,159.1,143.98,0.05987885
469.85,159.1,144.1,0.06343276
474.875,159.1,144.37,0.0673861
479.9,159.1,144.77,0.071167
484.925,159.1,145.19,0.07387665
489.95,159.1,145.61,0.07477754
494.975,159.1,146,0.07358936
500,159.1,146.37,0.07046822
505.025,159.1,146.71,0.06612043
510.05,159.1,147.01,0.06138777
515.075,159.1,147.29,0.05701326
520.1,159.1,147.54,0.05426631
525.125,159.1,147.77,0.05383386
530.15,159.1,147.96,0.05510939
535.175,159.1,148.13,0.05672168
540.2,159.1,148.32,0.0575869
545.225,159.1,148.57,0.05758755
550.25,159.1,148.99,0.05661435
555.275,159.1,149.4,0.05455914
560.3,159.1,149.65,0.0517112
565.325,159.1,149.84,0.04845094
570.35,159.1,150.02,0.04527215
575.375,159.1,150.21,0.04279675
580.4,159.1,150.39,0.04114229
585.425,159.1,150.57,0.0400095
590.45,159.1,150.78,0.03910102
595.475,159.1,151,0.03833918
600.5,159.1,151.2,0.03776338
605.525,159.1,151.36,0.03737392
610.55,159.1,151.41,0.03704878
615.575,159.1,151.46,0.03670408
620.6,159.1,151.62,0.0367141
625.625,159.1,151.82,0.03730849
630.65,159.1,152,0.03854316
635.675,159.1,152.18,0.0398729
640.7,159.1,152.34,0.04056568
645.725,159.1,152.5,0.04060252
650.75,159.1,152.69,0.0403869
655.775,159.1,152.89,0.03990109
660.8,159.1,153.07,0.03933491
665.825,159.1,153.23,0.03889933
670.85,159.1,153.36,0.03878411
675.875,159.1,153.48,0.03893082
680.9,159.1,153.59,0.0393164
685.925,159.1,153.7,0.03995443
690.95,159.1,153.86,0.04072915
695.975,159.1,154.04,0.04129376
701,159.1,154.21,0.04139111
706.025,159.1,154.37,0.04101331
711.05,159.1,154.53,0.04027938
716.075,159.1,154.68,0.03909056
721.1,159.1,154.82,0.03764397
726.125,159.1,154.95,0.03624878
731.15,159.1,155.05,0.0349002
736.175,159.1,155.14,0.03330347
741.2,159.1,155.24,0.03147727
746.225,159.1,155.32,0.02941152
751.25,159.1,155.39,0.02724732
756.275,159.1,155.44,0.02514708
761.3,159.1,155.46,0.02415744
766.325,159.1,155.48,0.02515139
771.35,159.1,155.49,0.02728551
776.375,159.1,155.5,0.02788885
781.4,159.1,155.5,0.02967447
786.425,159.1,155.67,0.04138747
791.45,159.1,156.22,0.06520418
796.475,159.1,156.36,0.09800892
801.5,159.1,155.5,0.137574
806.525,159.1,154.33,0.1814855
811.55,159.1,153.24,0.2260089
816.575,159.1,152.1,0.2649577
821.6,159.1,150.75,0.2920333
826.625,159.1,149.24,0.3047953
831.65,159.1,147.49,0.3054885
836.675,159.1,145.71,0.297647
841.7,159.1,144.11,0.284097
846.725,159.1,142.7,0.2667856
851.75,159.1,141.78,0.2483502
856.775,159.1,141.07,0.2324882
861.8,159.1,140.19,0.2203573
866.825,159.1,139.3,0.2120491
871.85,159.1,138.56,0.2048563
876.875,159.1,137.86,0.1954898
881.9,159.1,137.08,0.182177
886.925,159.1,136.25,0.1645077
891.95,159.1,135.44,0.1452101
896.975,159.1,134.8,0.1277402
902,159.1,134.38,0.1131788
907.025,159.1,134.03,0.1019183
912.05,159.1,133.69,0.09412755
917.075,159.1,133.34,0.08942659
922.1,159.1,132.96,0.0879521
927.125,159.1,132.55,0.0902263
932.15,159.1,132.1,0.0960931
937.175,159.1,131.64,0.1039522
942.2,159.1,131.22,0.1117396
947.225,159.1,130.7,0.1185171
952.25,159.1,129.83,0.1236388
957.275,159.1,128.92,0.1263434
962.3,159.1,128.3,0.1262401
967.325,159.1,127.81,0.1233331
972.35,159.1,127.36,0.1178642
977.375,159.1,126.94,0.111218
982.4,159.1,126.5,0.1057689
987.425,159.1,126.07,0.1030783
992.45,159.1,125.66,0.1013619
997.475,159.1,125.25,0.1001443
1002.5,159.1,124.81,0.09861958
-2.5,164.15,139.55,0.08748453
2.525,164.15,139.59,0.07875003
7.55,164.15,139.55,0.07286015
12.575,164.15,139.48,0.06807858
17.6,164.15,139.48,0.0638037
22.625,164.15,139.51,0.06032255
27.65,164.15,139.53,0.05746275
32.675,164.15,139.55,0.05502646
37.7,164.15,139.57,0.05314398
42.725,164.15,139.59,0.05195824
47.75,164.15,139.55,0.05173589
52.775,164.15,139.47,0.05342658
57.8,164.15,139.34,0.05809826
62.825,164.15,139.13,0.06559499
67.85,164.15,139.29,0.07829273
72.875,164.15,139.5,0.0921942
77.9,164.15,138.91,0.1044918
82.925,164.15,138.12,0.1121446
87.95,164.15,138.02,0.1115269
92.975,164.15,138.29,0.1062768
98,164.15,138,0.09860807
103.025,164.15,137.24,0.08755417
108.05,164.15,136.24,0.07489578
113.075,164.15,136.49,0.0642169
118.1,164.15,136.51,0.05672326
123.125,164.15,137.03,0.05244936
128.15,164.15,137.03,0.05100972
133.175,164.15,137.56,0.05059441
138.2,164.15,138.67,0.05335143
143.225,164.15,139.77,0.05823283
148.25,164.15,140.09,0.06312624
153.275,164.15,139.76,0.06488348
158.3,164.15,139.68,0.06115808
163.325,164.15,139.89,0.05471327
168.35,164.15,140.19,0.05435146
173.375,164.15,140.48,0.05709741
178.4,164.15,140.75,0.06045464
183.425,164.15,141.01,0.06172849
188.45,164.15,141.35,0.06008008
193.475,164.15,141.74,0.05677306
198.5,164.15,142.06,0.05305868
203.525,164.15,142.33,0.04870711
208.55,164.15,142.47,0.04372775
213.575,164.15,142.54,0.03905494
218.6,164.15,142.63,0.03504856
223.625,164.15,142.68,0.03169313
228.65,164.15,142.75,0.02904627
233.675,164.15,142.82,0.02734125
238.7,164.15,142.91,0.02600335
243.725,164.15,143.06,0.02388186
248.75,164.15,143.18,0.02107636
253.775,164.15,143.24,0.01800684
258.8,164.15,143.32,0.01511431
263.825,164.15,143.29,0.01384679
268.85,164.15,143.27,0.01458931
273.875,164.15,143.22,0.01687732
278.9,164.15,143.21,0.01977523
283.925,164.15,143.21,0.02250927
288.95,164.15,143.2,0.0248286
293.975,164.15,143.19,0.02623418
299,164.15,143.17,0.02669644
304.025,164.15,143.12,0.0265223
309.05,164.15,143.07,0.02614461
314.075,164.15,143.06,0.02584358
319.1,164.15,143.13,0.02565409
324.125,164.15,143.22,0.0254376
329.15,164.15,143.32,0.02506188
334.175,164.15,143.41,0.02417764
339.2,164.15,143.47,0.02255836
344.225,164.15,143.51,0.02033646
349.25,164.15,143.57,0.01800565
354.275,164.15,143.63,0.01626994
359.3,164.15,143.67,0.01550297
364.325,164.15,143.7,0.01585399
369.35,164.15,143.68,0.01733691
374.375,164.15,143.61,0.01977668
379.4,164.15,143.57,0.02294201
384.425,164.15,143.54,0.02652725
389.45,164.15,143.51,0.03030295
394.475,164.15,143.49,0.03410463
399.5,164.15,143.43,0.03794701
404.525,164.15,143.35,0.04165589
409.55,164.15,143.29,0.04512888
414.575,164.15,143.3,0.04813546
419.6,164.15,143.33,0.05076944
424.625,164.15,143.36,0.05315159
429.65,164.15,143.28,0.05521029
434.675,164.15,143.22,0.05681879
439.7,164.15,143.31,0.05782609
444.725,164.15,143.44,0.05824329
449.75,164.15,143.51,0.05878895
454.775,164.15,143.59,0.06012346
459.8,164.15,143.66,0.06242332
464.825,164.15,143.75,0.06542885
469.85,164.15,143.9,0.06912696
474.875,164.15,144.2,0.0731689
479.9,164.15,144.6,0.07673794
484.925,164.15,145.01,0.07913832
489.95,164.15,145.42,0.07974595
494.975,164.15,145.84,0.07845712
500,164.15,146.22,0.07564063
505.025,164.15,146.56,0.07174614
510.05,164.15,146.88,0.06749569
515.075,164.15,147.2,0.06329016
520.1,164.15,147.49,0.0601065
525.125,164.15,147.77,0.05889518
530.15,164.15,148.01,0.0592119
535.175,164.15,148.22,0.0598864
540.2,164.15,148.43,0.05988713
545.225,164.15,148.66,0.05901902
550.25,164.15,149.04,0.05722816
555.275,164.15,149.45,0.05449125
560.3,164.15,149.71,0.05113849
565.325,164.15,149.88,0.0478448
570.35,164.15,150.06,0.04512184
575.375,164.15,150.25,0.04329355
580.4,164.15,150.43,0.04236318
585.425,164.15,150.64,0.04145206
590.45,164.15,150.88,0.0402419
595.475,164.15,151.13,0.03885981
600.5,164.15,151.36,0.03754115
605.525,164.15,151.5,0.03640343
610.55,164.15,151.55,0.03532549
615.575,164.15,151.58,0.03446095
620.6,164.15,151.72,0.03419422
625.625,164.15,151.9,0.03481704
630.65,164.15,152.09,0.03631177
635.675,164.15,152.27,0.03812925
640.7,164.15,152.43,0.0390469
645.725,164.15,152.59,0.03902869
650.75,164.15,152.77,0.0385928
655.775,164.15,152.99,0.03800578
660.8,164.15,153.17,0.03727764
665.825,164.15,153.33,0.03677243
670.85,164.15,153.46,0.03658904
675.875,164.15,153.59,0.03678528
680.9,164.15,153.7,0.03722577
685.925,164.15,153.81,0.03789507
690.95,164.15,153.96,0.0386888
695.975,164.15,154.15,0.03929529
701,164.15,154.32,0.03935758
706.025,164.15,154.48,0.03880262
711.05,164.15,154.65,0.03772115
716.075,164.15,154.81,0.03623009
721.1,164.15,154.96,0.0345786
726.125,164.15,155.07,0.03290827
731.15,164.15,155.17,0.03115133
736.175,164.15,155.27,0.02930093
741.2,164.15,155.37,0.0273658
746.225,164.15,155.44,0.02534478
751.25,164.15,155.5,0.02335013
756.275,164.15,155.54,0.02173438
761.3,164.15,155.56,0.02107955
766.325,164.15,155.57,0.02262073
771.35,164.15,155.58,0.02579972
776.375,164.15,155.6,0.02718042
781.4,164.15,155.6,0.0276597
786.425,164.15,155.79,0.03596166
791.45,164.15,156.29,0.05675488
796.475,164.15,156.59,0.08759634
801.5,164.15,155.89,0.1260545
806.525,164.15,154.82,0.1696806
811.55,164.15,153.87,0.2146433
816.575,164.15,152.88,0.2550779
821.6,164.15,151.62,0.2840235
826.625,164.15,150.14,0.2996906
831.65,164.15,148.43,0.3044789
836.675,164.15,146.57,0.3007144
841.7,164.15,144.91,0.2899181
846.725,164.15,143.55,0.2742294
851.75,164.15,142.63,0.2561894
856.775,164.15,141.84,0.2393799
861.8,164.15,140.91,0.2261335
866.825,164.15,139.88,0.2166
871.85,164.15,139.1,0.2098339
876.875,164.15,138.35,0.2016195
881.9,164.15,137.49,0.1888521
886.925,164.15,136.63,0.1712967
891.95,164.15,135.79,0.1511959
896.975,164.15,135.08,0.1322108
902,164.15,134.61,0.1162659
907.025,164.15,134.22,0.1036238
912.05,164.15,133.86,0.09507165
917.075,164.15,133.51,0.09018718
922.1,164.15,133.12,0.08856733
927.125,164.15,132.75,0.09077241
932.15,164.15,132.32,0.09600024
937.175,164.15,131.85,0.1031141
942.2,164.15,131.42,0.1104954
947.225,164.15,130.93,0.1171795
952.25,164.15,130.17,0.1225907
957.275,164.15,129.24,0.12599
962.3,164.15,128.58,0.1265862
967.325,164.15,128.05,0.1245448
972.35,164.15,127.59,0.1201029
977.375,164.15,127.14,0.1143699
982.4,164.15,126.7,0.1095723
987.425,164.15,126.23,0.1070463
992.45,164.15,125.77,0.1053286
997.475,164.15,125.35,0.1045907
1002.5,164.15,124.91,0.1046162
-2.5,169.2,139.85,0.07407726
2.525,169.2,139.88,0.06842359
7.55,169.2,139.87,0.06492107
12.575,169.2,139.8,0.06204686
17.6,169.2,139.78,0.05925042
22.625,169.2,139.78,0.05701591
27.65,169.2,139.78,0.0552903
32.675,169.2,139.78,0.05382637
37.7,169.2,139.79,0.05269019
42.725,169.2,139.81,0.05169093
47.75,169.2,139.8,0.0514269
52.775,169.2,139.73,0.05307629
57.8,169.2,139.63,0.05727005
62.825,169.2,139.47,0.06326158
67.85,169.2,139.29,0.07057671
72.875,169.2,139.45,0.08180712
77.9,169.2,139.26,0.09508883
82.925,169.2,138.79,0.1069759
87.95,169.2,138.42,0.1104053
92.975,169.2,138.52,0.109413
98,169.2,138.47,0.1038093
103.025,169.2,137.83,0.09663143
108.05,169.2,137.33,0.0865129
113.075,169.2,136.86,0.07486666
118.1,169.2,136.48,0.06189414
123.125,169.2,136.23,0.05107977
128.15,169.2,136.64,0.04482328
133.175,169.2,137.29,0.04035281
138.2,169.2,138.46,0.04046552
143.225,169.2,139.9,0.04831509
148.25,169.2,140.41,0.05654089
153.275,169.2,140.03,0.06314668
158.3,169.2,139.87,0.06538792
163.325,169.2,140.01,0.06252643
168.35,169.2,140.1,0.06196208
173.375,169.2,140.37,0.06330477
178.4,169.2,140.62,0.06571538
183.425,169.2,140.87,0.06595417
188.45,169.2,141.15,0.06318584
193.475,169.2,141.49,0.05936952
198.5,169.2,141.82,0.05503996
203.525,169.2,142.11,0.05117391
208.55,169.2,142.33,0.04730185
213.575,169.2,142.43,0.043275
218.6,169.2,142.51,0.04006899
223.625,169.2,142.55,0.03746492
228.65,169.2,142.54,0.03515991
233.675,169.2,142.65,0.03326188
238.7,169.2,142.82,0.03157517
243.725,169.2,143.04,0.02941731
248.75,169.2,143.33,0.02689599
253.775,169.2,143.5,0.0246657
258.8,169.2,143.58,0.02278237
263.825,169.2,143.44,0.02195766
268.85,169.2,143.18,0.02265136
273.875,169.2,143.12,0.02428392
278.9,169.2,143.1,0.02632909
283.925,169.2,143.09,0.02812192
288.95,169.2,143.06,0.02928782
293.975,169.2,143.04,0.02985809
299,169.2,143.01,0.02974458
304.025,169.2,142.95,0.02908802
309.05,169.2,142.9,0.02833817
314.075,169.2,142.9,0.02778487
319.1,169.2,142.98,0.02744616
324.125,169.2,143.11,0.02714562
329.15,169.2,143.24,0.02675587
334.175,169.2,143.34,0.02603491
339.2,169.2,143.41,0.02462678
344.225,169.2,143.46,0.02257468
349.25,169.2,143.51,0.02032272
354.275,169.2,143.56,0.01851768
359.3,169.2,143.61,0.01782989
364.325,169.2,143.64,0.01848081
369.35,169.2,143.64,0.02046677
374.375,169.2,143.58,0.02350134
379.4,169.2,143.5,0.02726288
384.425,169.2,143.43,0.03135804
389.45,169.2,143.35,0.03547973
394.475,169.2,143.29,0.03944284
399.5,169.2,143.2,0.04323492
404.525,169.2,143.1,0.04682249
409.55,169.2,142.98,0.04993129
414.575,169.2,142.91,0.05250342
419.6,169.2,142.91,0.05468344
424.625,169.2,142.9,0.05659627
429.65,169.2,142.83,0.05824605
434.675,169.2,142.74,0.05953368
439.7,169.2,142.8,0.06039592
444.725,169.2,142.93,0.06082451
449.75,169.2,143.02,0.06139297
454.775,169.2,143.1,0.06301083
459.8,169.2,143.24,0.065762
464.825,169.2,143.43,0.06922305
469.85,169.2,143.69,0.0733722
474.875,169.2,144.01,0.07785063
479.9,169.2,144.42,0.08180148
484.925,169.2,144.82,0.08435225
489.95,169.2,145.18,0.08507821
494.975,169.2,145.59,0.08389202
500,169.2,145.99,0.08122858
505.025,169.2,146.34,0.07756537
510.05,169.2,146.66,0.07360804
515.075,169.2,147,0.06977588
520.1,169.2,147.35,0.06642711
525.125,169.2,147.7,0.06465405
530.15,169.2,148.04,0.0643233
535.175,169.2,148.32,0.06416175
540.2,169.2,148.59,0.06329157
545.225,169.2,148.85,0.0614018
